Date,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL
2000-04-24,62.32,92.12691075088505,1.03,1.71,8.84,40.15,33.75,9.88,44.75,20.59,38.47300021353833,55.99,86.55759455934415,0.92,1.68,5.48,26.35,12.2,7.17,34.74,16.3,38.47677343583173,1698570,1174509.7074715856,443620800,333900,1995415,3467689,335900,157200,536300,2061906,123844353.11894085
2000-04-25,67.69,92.12691075088505,1.09,1.72,8.79,42.43,35.06,10.47,43.19,21.24,38.47300021353833,55.0,86.55759455934415,0.98,1.71,5.41,26.35,12.77,7.37,34.79,15.92,38.47677343583173,1123293,1174509.7074715856,391641600,3864600,1062149,1818012,737000,344200,429800,1513281,123844353.11894085
2000-04-26,68.04,92.12691075088505,1.13,1.76,8.96,42.28,36.75,10.56,42.94,20.45,38.47300021353833,56.15,86.55759455934415,0.92,1.73,5.44,26.01,13.22,7.08,36.21,15.98,38.47677343583173,976503,1174509.7074715856,366912000,20700,1377794,1673635,596800,147200,1088400,1835295,123844353.11894085
2000-04-27,63.75,92.12691075088505,1.05,1.69,8.96,41.44,37.5,10.16,44.25,20.78,38.47300021353833,55.46,86.55759455934415,0.96,1.76,5.48,26.5,13.01,7.32,35.86,15.92,38.47677343583173,2281256,1174509.7074715856,326603200,33300,1830150,2810113,713100,178400,302500,4072068,123844353.11894085
2000-04-28,64.38,92.12691075088505,1.14,1.76,8.96,43.52,37.12,10.44,45.0,20.73,38.47300021353833,54.16,86.55759455934415,0.94,1.71,5.48,26.28,12.81,7.3,37.68,16.11,38.47677343583173,1779374,1174509.7074715856,249580800,28800,1329836,1769088,354700,65600,1161900,2092860,123844353.11894085
2000-05-01,63.39,92.12691075088505,1.11,1.74,9.18,42.63,36.44,10.41,46.88,21.21,38.47300021353833,58.29,86.55759455934415,0.94,1.72,5.65,26.35,12.72,7.39,37.52,16.73,38.47677343583173,1895688,1174509.7074715856,226195200,46800,1115179,2003873,378500,260200,708200,1990296,123844353.11894085
2000-05-02,70.28,92.12691075088505,1.1,1.7,9.18,42.78,36.44,10.62,46.31,21.67,38.47300021353833,61.58,86.55759455934415,0.9,1.7,5.68,25.98,12.42,7.43,36.97,16.84,38.47677343583173,4259426,1174509.7074715856,236432000,13500,1460261,1740339,441400,71400,464700,4073223,123844353.11894085
2000-05-03,69.74,92.12691075088505,1.06,1.7,9.35,42.03,35.38,10.72,45.5,22.02,38.47300021353833,55.92,86.55759455934415,0.87,1.72,5.64,25.46,12.33,7.74,34.54,16.34,38.47677343583173,2327390,1174509.7074715856,489798400,109800,1564889,1819273,235300,355200,559000,2383689,123844353.11894085
2000-05-04,65.45,92.12691075088505,1.03,1.78,9.18,41.34,35.06,11.06,44.0,21.32,38.47300021353833,55.15,86.55759455934415,0.84,1.78,5.5,25.49,12.66,7.5,35.05,17.71,38.47677343583173,1188300,1174509.7074715856,399515200,252000,1387607,1623955,295200,165200,1560500,3963036,123844353.11894085
2000-05-05,64.51,92.12691075088505,0.99,1.78,9.01,41.19,35.88,10.78,43.38,23.27,38.47300021353833,55.88,86.55759455934415,0.86,1.78,5.57,25.31,12.4,7.56,36.61,18.62,38.47677343583173,1263373,1174509.7074715856,284076800,71100,796226,1669979,195400,237600,416000,7562940,123844353.11894085
2000-05-08,65.72,92.12691075088505,1.0,1.78,9.07,41.29,35.25,10.88,45.75,24.08,38.47300021353833,51.79,86.55759455934415,0.84,1.74,5.64,25.4,12.55,7.67,36.51,19.04,38.47677343583173,1078277,1174509.7074715856,184900800,77400,451915,684056,361600,86800,360600,4791633,123844353.11894085
2000-05-09,61.16,92.12691075088505,0.98,1.69,9.24,41.24,35.88,10.94,45.0,24.78,38.47300021353833,49.0,86.55759455934415,0.8,1.69,5.61,24.67,12.55,7.67,35.4,18.62,38.47677343583173,1718561,1174509.7074715856,327140800,536400,974279,1400643,205600,196200,430800,3085236,123844353.11894085
2000-05-10,56.51,92.12691075088505,0.93,1.68,9.3,40.1,35.94,10.94,43.5,24.24,38.47300021353833,47.06,86.55759455934415,0.75,1.74,5.71,24.94,12.61,7.52,33.12,18.62,38.47677343583173,1601409,1174509.7074715856,535091200,50400,1347255,2438012,272000,70400,1433100,3335871,123844353.11894085
2000-05-11,55.44,92.12691075088505,0.91,1.67,9.41,41.24,35.75,10.84,41.5,24.68,38.47300021353833,46.79,86.55759455934415,0.78,1.67,5.82,25.73,12.9,7.65,32.72,19.18,38.47677343583173,1681934,1174509.7074715856,499744000,16200,964798,1954445,225400,182400,977700,2867172,123844353.11894085
2000-05-12,60.09,92.12691075088505,0.95,1.78,9.58,41.64,36.69,10.91,41.0,25.22,38.47300021353833,55.35,86.55759455934415,0.82,1.71,5.78,25.28,12.77,7.63,33.83,19.83,38.47677343583173,13565912,1174509.7074715856,306913600,162000,1244612,862099,254900,75800,731000,4035570,123844353.11894085
2000-05-15,64.38,92.12691075088505,0.96,1.71,9.52,41.04,36.31,10.91,41.56,25.92,38.47300021353833,53.89,86.55759455934415,0.77,1.71,5.82,25.34,12.9,7.65,33.17,19.79,38.47677343583173,4442844,1174509.7074715856,678932800,333900,1277687,994371,242700,72600,411800,4680984,123844353.11894085
2000-05-16,64.47,92.12691075088505,0.93,1.77,9.52,41.93,36.88,11.0,42.25,25.6,38.47300021353833,54.08,86.55759455934415,0.8,1.72,5.78,26.07,12.81,7.96,35.45,19.18,38.47677343583173,5770804,1174509.7074715856,440451200,68400,1403593,1363320,249400,170600,1010700,4390617,123844353.11894085
2000-05-17,59.55,92.12691075088505,0.93,1.75,9.47,41.98,36.56,11.44,43.75,25.0,38.47300021353833,47.67,86.55759455934415,0.77,1.68,5.89,25.64,12.44,7.78,36.26,19.58,38.47677343583173,12450728,1174509.7074715856,398092800,137700,981997,1067127,318800,82800,3788400,3032568,123844353.11894085
2000-05-18,55.79,92.12691075088505,0.92,1.67,9.58,42.68,35.44,11.25,44.69,25.87,38.47300021353833,43.39,86.55759455934415,0.77,1.68,5.89,25.12,12.59,7.98,35.8,20.13,38.47677343583173,6153437,1174509.7074715856,373777600,346500,1372282,1144422,199400,152000,626900,2841993,123844353.11894085
2000-05-19,51.99,92.12691075088505,0.89,1.69,9.58,41.88,35.81,11.31,43.75,25.89,38.47300021353833,40.72,86.55759455934415,0.71,1.69,5.82,24.97,12.64,7.94,34.79,19.58,38.47677343583173,5261093,1174509.7074715856,740667200,28800,1287830,1218187,259800,100000,705600,3016860,123844353.11894085
2000-05-22,47.93,92.12691075088505,0.84,1.68,9.58,40.94,36.38,11.44,43.25,25.43,38.47300021353833,38.12,86.55759455934415,0.68,1.68,6.16,25.73,12.85,8.04,33.23,19.31,38.47677343583173,7820692,1174509.7074715856,755507200,123300,2047122,2136776,214900,78000,482400,2850309,123844353.11894085
2000-05-23,44.3,92.12691075088505,0.81,1.69,10.03,41.83,36.38,11.59,41.44,24.89,38.47300021353833,35.45,86.55759455934415,0.65,1.71,6.02,26.25,12.77,8.11,31.76,18.77,38.47677343583173,5214680,1174509.7074715856,517585600,221400,2144473,2137532,268200,231400,1174500,2045505,123844353.11894085
2000-05-24,41.31,92.12691075088505,0.77,1.69,9.92,42.63,36.69,11.59,38.88,25.05,38.47300021353833,36.06,86.55759455934415,0.67,1.7,6.51,27.11,13.01,8.17,31.2,18.29,38.47677343583173,7957276,1174509.7074715856,678462400,304200,3911891,2674941,260700,114600,892700,2981979,123844353.11894085
2000-05-25,42.38,92.12691075088505,0.79,1.75,10.88,44.21,37.06,11.75,39.0,23.92,38.47300021353833,42.02,86.55759455934415,0.66,1.67,6.65,27.35,12.88,8.15,32.21,18.58,38.47677343583173,7678096,1174509.7074715856,406750400,487800,3552035,2684651,256100,159800,796600,5130048,123844353.11894085
2000-05-26,47.93,92.12691075088505,0.79,1.68,10.83,44.02,36.62,11.75,40.06,24.89,38.47300021353833,39.72,86.55759455934415,0.66,1.69,6.61,26.16,12.85,7.83,31.71,18.9,38.47677343583173,4956329,1174509.7074715856,181148800,523800,2181186,1703393,278000,99800,155800,1931853,123844353.11894085
2000-05-30,47.34,92.12691075088505,0.78,1.71,10.88,42.48,37.06,11.12,39.25,24.65,38.47300021353833,46.06,86.55759455934415,0.67,1.65,6.72,27.23,12.72,8.0,30.49,19.07,38.47677343583173,5338822,1174509.7074715856,713059200,219600,2199267,2466762,214500,116400,1278800,1401708,123844353.11894085
2000-05-31,52.93,92.12691075088505,0.78,1.66,11.0,44.36,36.56,11.47,38.12,24.84,38.47300021353833,44.99,86.55759455934415,0.64,1.67,6.61,26.86,12.81,7.67,30.04,20.23,38.47677343583173,4408313,1174509.7074715856,433507200,331200,1582418,2438769,142800,153600,959800,4808727,123844353.11894085
2000-06-01,53.25,92.12691075088505,0.73,1.74,10.88,43.57,36.44,11.03,38.12,26.24,38.47300021353833,44.61,86.55759455934415,0.68,1.68,6.79,26.93,12.83,7.52,31.25,19.91,38.47677343583173,3948232,1174509.7074715856,903840000,153000,1230611,3427844,293700,229600,779200,2044581,123844353.11894085
2000-06-02,52.58,92.12691075088505,0.84,1.69,11.11,44.41,36.75,10.69,40.0,25.92,38.47300021353833,49.96,86.55759455934415,0.7,1.71,6.65,27.84,12.59,7.91,33.48,18.62,38.47677343583173,17086356,1174509.7074715856,792848000,306900,1084529,3064822,159000,133400,1217200,2772693,123844353.11894085
2000-06-05,57.94,92.12691075088505,0.83,1.69,10.88,44.41,36.0,11.28,41.5,24.3,38.47300021353833,48.28,86.55759455934415,0.69,1.67,6.58,27.9,12.29,7.63,35.25,18.25,38.47677343583173,10643114,1174509.7074715856,323668800,466200,954986,1777536,2485500,44600,969400,3181101,123844353.11894085
2000-06-06,53.78,92.12691075088505,0.82,1.67,10.54,45.01,33.88,10.97,43.81,23.27,38.47300021353833,43.39,86.55759455934415,0.71,1.67,6.34,28.18,12.53,7.65,35.2,18.77,38.47677343583173,12180774,1174509.7074715856,525481600,4500,1563566,1694819,486400,36400,1113900,2938089,123844353.11894085
2000-06-07,50.07,92.12691075088505,0.84,1.68,10.83,45.45,35.12,10.97,43.31,24.27,38.47300021353833,40.95,86.55759455934415,0.73,1.68,6.61,28.07,12.45,7.96,34.34,18.39,38.47677343583173,11422359,1174509.7074715856,337019200,18000,2671358,1281107,246000,257800,300100,1782627,123844353.11894085
2000-06-08,47.93,92.12691075088505,0.87,1.68,10.83,45.35,34.94,11.38,42.19,23.97,38.47300021353833,42.24,86.55759455934415,0.72,1.7,6.61,27.27,12.29,7.7,33.83,18.69,38.47677343583173,9571267,1174509.7074715856,238526400,61200,1213853,1264211,738400,35200,107300,922152,123844353.11894085
2000-06-09,49.89,92.12691075088505,0.86,1.68,10.77,44.16,35.06,11.09,42.06,24.51,38.47300021353833,43.31,86.55759455934415,0.73,1.67,6.37,27.49,12.6,7.72,33.78,18.46,38.47677343583173,9270138,1174509.7074715856,252358400,270900,1037232,1364076,336200,21800,130600,1233078,123844353.11894085
2000-06-12,51.95,92.12691075088505,0.86,1.67,10.54,44.36,35.56,11.06,41.62,24.24,38.47300021353833,40.33,86.55759455934415,0.69,1.67,6.16,26.98,12.66,7.89,33.17,19.02,38.47677343583173,5674901,1174509.7074715856,290337600,94500,2114485,540436,235000,70000,462600,1695078,123844353.11894085
2000-06-13,46.14,92.12691075088505,0.81,1.67,10.09,43.82,35.5,11.22,41.25,24.68,38.47300021353833,42.21,86.55759455934415,0.72,1.67,6.09,26.51,12.67,7.84,32.92,18.89,38.47677343583173,7718358,1174509.7074715856,351456000,243000,2202575,1892533,219600,143400,488900,1891890,123844353.11894085
2000-06-14,50.61,92.12691075088505,0.85,1.69,9.86,42.88,35.75,11.0,40.88,24.62,38.47300021353833,41.4,86.55759455934415,0.69,1.67,5.92,26.69,12.42,7.67,33.33,19.6,38.47677343583173,5610873,1174509.7074715856,277446400,93600,1557943,2257573,188800,140400,471400,3616305,123844353.11894085
2000-06-15,48.6,92.12691075088505,0.81,1.64,9.92,43.17,35.12,11.0,41.19,25.43,38.47300021353833,40.3,86.55759455934415,0.7,1.65,5.85,26.75,12.67,7.62,33.98,19.04,38.47677343583173,6797775,1174509.7074715856,248572800,30600,1279782,1494583,186000,138000,324700,2979438,123844353.11894085
2000-06-16,47.34,92.12691075088505,0.83,1.67,9.64,43.42,35.25,10.84,42.5,25.0,38.47300021353833,38.27,86.55759455934415,0.69,1.62,5.78,26.84,12.6,7.6,33.93,19.76,38.47677343583173,6487699,1174509.7074715856,303564800,514800,1750109,3170109,399600,203800,454600,2154075,123844353.11894085
2000-06-19,44.44,92.12691075088505,0.81,1.64,9.47,43.12,35.19,10.88,41.69,25.7,38.47300021353833,41.56,86.55759455934415,0.73,1.67,5.61,26.72,12.58,7.58,33.43,18.91,38.47677343583173,6811475,1174509.7074715856,394004800,124200,1898505,1224996,399100,45000,221200,1620927,123844353.11894085
2000-06-20,49.31,92.12691075088505,0.88,1.67,9.18,43.27,35.12,10.81,41.88,24.54,38.47300021353833,44.99,86.55759455934415,0.77,1.67,5.57,25.56,12.53,7.43,33.68,18.71,38.47677343583173,11718176,1174509.7074715856,501390400,600300,2853160,1647156,253400,155000,287400,1678215,123844353.11894085
2000-06-21,52.49,92.12691075088505,0.9,1.64,9.07,42.03,35.06,10.69,41.88,24.35,38.47300021353833,47.97,86.55759455934415,0.85,1.76,5.54,25.65,12.56,7.36,34.39,19.45,38.47677343583173,8977676,1174509.7074715856,490000000,140400,1478342,1686623,244100,272200,280300,2291982,123844353.11894085
2000-06-22,57.05,92.12691075088505,1.0,1.72,9.07,41.59,35.0,10.44,41.25,25.27,38.47300021353833,46.29,86.55759455934415,0.82,1.74,5.47,25.74,12.42,7.14,33.38,18.73,38.47677343583173,6733747,1174509.7074715856,467712000,133200,1176037,1582218,363500,202200,3335800,2134902,123844353.11894085
2000-06-23,52.89,92.12691075088505,0.96,1.65,9.01,42.03,35.06,10.19,41.44,24.4,38.47300021353833,45.91,86.55759455934415,0.79,1.74,5.47,25.93,12.45,7.12,33.17,19.21,38.47677343583173,3969481,1174509.7074715856,204965600,68400,880346,5689074,157900,229400,786000,1430814,123844353.11894085
2000-06-26,53.65,92.12691075088505,0.94,1.74,9.07,42.03,35.12,10.25,40.75,25.43,38.47300021353833,45.91,86.55759455934415,0.82,1.73,5.64,25.87,12.62,7.19,33.23,19.12,38.47677343583173,3824369,1174509.7074715856,185354400,569700,1312967,2077134,1027100,33600,723100,1576806,123844353.11894085
2000-06-27,53.56,92.12691075088505,0.96,1.72,9.24,41.93,35.56,10.19,41.25,25.0,38.47300021353833,46.1,86.55759455934415,0.79,1.73,5.57,25.53,12.33,7.1,33.07,18.98,38.47677343583173,4110120,1174509.7074715856,203470400,102600,1046934,1136352,350200,141200,876700,2005773,123844353.11894085
2000-06-28,56.33,92.12691075088505,0.95,1.71,9.07,41.39,34.62,10.19,40.62,24.81,38.47300021353833,48.58,86.55759455934415,0.83,1.73,5.55,26.35,12.65,7.62,33.07,19.37,38.47677343583173,9895184,1174509.7074715856,286428800,271800,1042524,1752065,367100,239200,774500,3398934,123844353.11894085
2000-06-29,57.14,92.12691075088505,0.95,1.73,9.07,42.48,35.62,10.88,41.0,25.14,38.47300021353833,46.37,86.55759455934415,0.78,1.73,5.54,25.22,12.29,7.73,33.33,19.95,38.47677343583173,8660750,1174509.7074715856,203660800,456300,1886378,1838817,542800,200600,453100,1888425,123844353.11894085
2000-06-30,54.86,92.12691075088505,0.94,1.74,8.96,41.09,34.62,11.06,41.19,25.65,38.47300021353833,45.07,86.55759455934415,0.8,1.66,5.44,26.2,12.0,6.92,33.73,19.56,38.47677343583173,8280214,1174509.7074715856,323097600,917100,1900379,2611895,695000,633600,987900,3580269,123844353.11894085
2000-07-03,52.93,92.12691075088505,0.93,1.67,8.84,42.68,34.06,10.0,41.88,25.46,38.47300021353833,45.03,86.55759455934415,0.81,1.66,5.54,25.59,12.4,7.56,33.98,19.85,38.47677343583173,3195688,1174509.7074715856,70828800,262800,531736,682795,338900,95200,260900,531762,123844353.11894085
2000-07-05,51.59,92.12691075088505,0.95,1.65,9.07,42.03,34.94,10.78,42.25,25.11,38.47300021353833,42.93,86.55759455934415,0.78,1.69,5.54,25.56,12.38,7.67,34.03,18.25,38.47677343583173,5399915,1174509.7074715856,265216000,82800,1967411,1189059,523500,219600,1344600,3304224,123844353.11894085
2000-07-06,50.07,92.12691075088505,0.94,1.69,9.07,41.49,34.62,10.97,42.06,24.35,38.47300021353833,42.24,86.55759455934415,0.79,1.74,5.47,25.8,12.29,7.54,34.49,17.75,38.47677343583173,4201409,1174509.7074715856,309545600,55800,2622627,1534176,236000,113600,1269800,4228455,123844353.11894085
2000-07-07,50.07,92.12691075088505,0.94,1.75,8.96,41.98,34.62,10.75,42.88,23.08,38.47300021353833,41.25,86.55759455934415,0.83,1.76,5.78,25.32,12.4,7.82,35.4,17.94,38.47677343583173,5992247,1174509.7074715856,263603200,34200,1869950,1753326,228500,205000,1517600,3251094,123844353.11894085
2000-07-10,48.46,92.12691075088505,0.97,1.71,9.3,41.24,35.0,11.16,43.62,23.24,38.47300021353833,41.86,86.55759455934415,0.87,1.74,5.71,25.47,12.53,7.86,37.63,17.71,38.47677343583173,5362728,1174509.7074715856,397796000,51300,1084970,1893920,363600,124400,1448800,2075073,123844353.11894085
2000-07-11,48.64,92.12691075088505,1.02,1.73,9.41,41.64,35.0,11.16,46.75,23.11,38.47300021353833,41.14,86.55759455934415,0.87,1.76,5.96,25.19,12.73,7.73,37.22,19.04,38.47677343583173,4176665,1174509.7074715856,357896000,225900,1790350,2703312,272300,99000,882700,2474010,123844353.11894085
2000-07-12,49.67,92.12691075088505,1.04,1.76,9.64,41.24,36.0,11.09,46.25,24.78,38.47300021353833,42.17,86.55759455934415,0.89,1.76,5.92,25.77,12.76,7.95,38.38,18.6,38.47677343583173,3792494,1174509.7074715856,225433600,24300,1349019,1264084,361300,45400,962100,3213210,123844353.11894085
2000-07-13,49.36,92.12691075088505,1.04,1.76,9.47,41.93,35.38,11.31,47.31,24.68,38.47300021353833,43.39,86.55759455934415,0.86,1.75,5.71,26.17,12.71,7.84,37.63,18.1,38.47677343583173,5840564,1174509.7074715856,445659200,97200,1270742,1589027,189400,165600,1340400,3010392,123844353.11894085
2000-07-14,51.14,92.12691075088505,1.02,1.75,9.41,42.18,35.62,11.19,46.38,23.57,38.47300021353833,47.1,86.55759455934415,0.88,1.76,5.78,26.02,12.49,7.8,37.02,18.02,38.47677343583173,7603582,1174509.7074715856,190276800,20700,1490029,1294977,201400,50000,586700,2195886,123844353.11894085
2000-07-17,54.99,92.12691075088505,1.04,1.73,9.47,42.18,35.12,11.12,45.75,23.7,38.47300021353833,47.82,86.55759455934415,0.89,1.74,5.54,26.23,12.52,7.82,35.7,17.65,38.47677343583173,6166159,1174509.7074715856,260002400,249300,1474043,1093733,227200,109400,1640900,2607066,123844353.11894085
2000-07-18,55.79,92.12691075088505,1.04,1.74,9.01,42.83,35.25,11.28,44.38,22.92,38.47300021353833,46.83,86.55759455934415,0.87,1.76,5.5,26.2,12.6,7.78,36.01,18.02,38.47677343583173,3661502,1174509.7074715856,318404800,52200,1494659,1187168,271300,101200,635700,3735270,123844353.11894085
2000-07-19,54.36,92.12691075088505,0.99,1.74,9.01,43.02,36.0,11.16,44.25,23.76,38.47300021353833,45.26,86.55759455934415,0.8,1.75,5.5,26.6,12.8,7.78,36.01,17.69,38.47677343583173,3539037,1174509.7074715856,457872800,408600,1452985,904341,425400,111600,444700,1630398,123844353.11894085
2000-07-20,52.84,92.12691075088505,0.98,1.74,9.13,43.17,36.5,11.16,44.5,23.05,38.47300021353833,33.0,86.55759455934415,0.84,1.74,5.47,26.32,12.98,7.82,36.51,17.0,38.47677343583173,3551619,1174509.7074715856,465572800,147600,1568637,1073684,277800,205000,749700,5987058,123844353.11894085
2000-07-21,36.84,92.12691075088505,0.97,1.74,9.01,42.38,36.5,11.19,45.0,22.29,38.47300021353833,29.37,86.55759455934415,0.81,1.74,5.33,25.9,12.91,8.28,36.11,16.19,38.47677343583173,36442085,1174509.7074715856,196235200,135900,1329615,1194355,251000,244400,937400,3279045,123844353.11894085
2000-07-24,35.77,92.12691075088505,0.94,1.74,8.79,41.29,36.06,11.75,44.62,21.43,38.47300021353833,30.25,86.55759455934415,0.74,1.74,5.37,25.8,12.76,7.91,37.52,15.88,38.47677343583173,13987130,1174509.7074715856,412171200,107100,1334246,818975,218300,98000,711600,5670588,123844353.11894085
2000-07-25,35.09,92.12691075088505,0.9,1.72,8.79,41.64,36.0,11.31,46.62,20.89,38.47300021353833,27.35,86.55759455934415,0.76,1.74,5.4,24.92,12.85,8.35,36.71,15.73,38.47677343583173,9135790,1174509.7074715856,211607200,128700,1601271,1624837,190800,178200,292900,4476780,123844353.11894085
2000-07-26,32.86,92.12691075088505,0.89,1.69,8.84,40.64,35.88,11.94,45.38,20.62,38.47300021353833,26.28,86.55759455934415,0.76,1.68,5.3,24.31,12.67,8.24,36.11,16.32,38.47677343583173,11385312,1174509.7074715856,210470400,167400,1884503,2379379,252600,231800,991900,4334484,123844353.11894085
2000-07-27,31.65,92.12691075088505,0.89,1.67,8.67,39.8,35.69,11.75,44.62,21.75,38.47300021353833,24.9,86.55759455934415,0.79,1.69,5.37,24.7,13.0,8.28,35.3,16.65,38.47677343583173,9849609,1174509.7074715856,294985600,112500,1584182,1259671,454800,135000,664100,3650724,123844353.11894085
2000-07-28,29.86,92.12691075088505,0.93,1.71,8.73,40.35,36.62,11.69,43.5,21.43,38.47300021353833,25.21,86.55759455934415,0.73,1.71,5.3,24.37,12.93,8.41,33.83,16.38,38.47677343583173,9616982,1174509.7074715856,237893600,45900,1299848,1261815,170200,212000,530300,15738492,123844353.11894085
2000-07-31,29.37,92.12691075088505,0.88,1.72,8.73,39.5,36.88,12.12,42.06,21.37,38.47300021353833,24.9,86.55759455934415,0.77,1.72,5.19,24.25,12.87,8.65,34.69,16.55,38.47677343583173,8053179,1174509.7074715856,155299200,360900,1613840,1631646,309200,270600,475600,3138828,123844353.11894085
2000-08-01,29.1,92.12691075088505,0.9,1.72,8.62,40.15,36.25,12.31,43.0,21.43,38.47300021353833,24.75,86.55759455934415,0.75,1.76,5.44,24.7,13.29,8.65,34.74,17.09,38.47677343583173,5931015,1174509.7074715856,137284000,60300,1852421,1070531,548500,74200,251400,2571954,123844353.11894085
2000-08-02,28.7,92.12691075088505,0.88,1.76,8.96,40.25,37.38,12.38,42.94,22.62,38.47300021353833,24.52,86.55759455934415,0.72,1.76,5.54,25.44,13.38,8.57,34.89,17.58,38.47677343583173,6748845,1174509.7074715856,162355200,0,3798443,1539220,447500,256800,871000,2511894,123844353.11894085
2000-08-03,27.99,92.12691075088505,0.81,1.72,8.96,40.94,37.81,12.16,42.38,22.84,38.47300021353833,25.06,86.55759455934415,0.73,1.72,5.5,25.53,13.52,8.57,35.15,17.48,38.47677343583173,8592108,1174509.7074715856,339897600,80100,2106878,1671618,730200,107400,550100,2993760,123844353.11894085
2000-08-04,28.97,92.12691075088505,0.88,1.72,9.13,41.29,37.88,12.16,43.69,22.75,38.47300021353833,24.48,86.55759455934415,0.72,1.72,5.5,26.23,13.65,8.46,36.26,17.75,38.47677343583173,5152469,1174509.7074715856,263121600,144900,1407893,1122734,378000,128800,528500,2753289,123844353.11894085
2000-08-07,29.06,92.12691075088505,0.85,1.71,8.96,42.38,38.25,12.09,44.69,23.05,38.47300021353833,24.29,86.55759455934415,0.73,1.75,5.44,26.17,13.72,8.59,35.91,18.09,38.47677343583173,5560825,1174509.7074715856,187348000,183600,1100957,1042917,517800,874200,361500,3267495,123844353.11894085
2000-08-08,28.39,92.12691075088505,0.86,1.75,8.9,42.43,38.88,12.34,43.0,23.81,38.47300021353833,23.72,86.55759455934415,0.71,1.72,5.44,26.63,13.78,8.61,35.35,18.33,38.47677343583173,5116121,1174509.7074715856,176674400,79200,2026285,1321709,247700,242400,768600,2300298,123844353.11894085
2000-08-09,27.72,92.12691075088505,0.86,1.69,8.84,42.58,38.56,12.19,43.88,23.97,38.47300021353833,24.02,86.55759455934415,0.72,1.67,5.29,26.69,13.76,8.5,35.25,18.62,38.47677343583173,4680504,1174509.7074715856,379640800,149400,1582639,1736430,373900,189800,1309700,2628549,123844353.11894085
2000-08-10,27.94,92.12691075088505,0.86,1.67,8.62,43.47,38.88,12.06,43.5,24.24,38.47300021353833,23.83,86.55759455934415,0.72,1.65,5.32,26.57,13.74,8.46,33.88,18.87,38.47677343583173,3123691,1174509.7074715856,251714400,601200,1531814,980627,132000,135800,661600,3512586,123844353.11894085
