Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH
2022-01-18,139.55,131.76,124.36,489.56,224.69,83.78,249.63,233.81,62.99,235.07,78.69,101.5,136.13,107.47,66.72,245.6,76.27,385.32,518.17,242.32,295.49,161.66,242.95,250.64,103.38,78.46,1483.75,51.93,173.36,611.22,238.35,227.72,257.23,323.56,588.42,453.55,231.07,50.49,52.41,121.66,1907400,12341900.0,5850100,1390900.0,3720400,2258900,1529403,1631500,13301400,1445700,3460800.0,8109300,1365200,3698000.0,8986600,1510100.0,651500,1512500,594900,846200.0,2313900.0,7815600,3241200,935200,8019400,14493100,123700,35598000,1077400,974800,676600,398600,1349800,538100,1849500,3938800,2016400,5150800,1563800,2185042.0
2022-01-19,139.51,130.25,123.85,497.59,222.26,83.53,252.94,230.81,62.82,233.92,77.61,100.47,136.28,108.81,65.43,242.25,74.55,375.34,519.13,240.28,293.46,161.16,240.97,249.27,103.64,78.21,1469.07,51.38,176.38,618.11,239.04,229.19,255.08,330.67,591.68,455.05,230.84,50.49,52.27,118.69,1472100,6196700.0,3996400,1352800.0,2061200,1827000,1711340,1258500,12569200,1452300,3462300.0,7286600,904500,3367200.0,8217700,1368100.0,815900,1827600,394000,715700.0,1917900.0,5926500,2487600,782500,7278600,11448200,99500,27300400,1190600,656300,428000,470100,1498000,504300,1875900,4030900,1649300,5512900,1027000,1795084.0
2022-01-20,138.57,128.15,122.53,490.71,219.95,83.91,253.04,225.91,62.69,235.47,78.95,99.97,134.5,108.66,64.24,237.73,74.13,380.48,511.15,244.4,292.73,159.87,239.08,249.95,102.06,77.69,1470.53,51.87,174.79,614.38,235.64,224.23,253.81,322.69,586.48,455.52,228.61,50.16,52.55,118.47,1861200,6612800.0,8652600,710500.0,2093700,2504900,1647790,1471400,8523100,1429100,3567600.0,6694700,1687100,3406800.0,8639700,1906500.0,892500,1267700,400200,1762300.0,2772300.0,6011300,2655400,994200,6110400,12069600,120700,35105300,809500,765900,493300,660100,1339600,398700,1530300,3228600,2013100,5899500,1147900,1734314.0
2022-01-21,136.61,127.14,123.63,462.78,218.82,84.19,253.67,220.52,61.68,231.42,77.14,99.16,135.04,105.53,64.9,234.94,73.54,372.77,501.96,240.95,269.53,159.5,239.01,244.77,101.56,76.95,1458.34,50.66,174.53,621.4,232.87,225.05,251.5,321.07,578.68,453.72,228.08,49.52,52.18,117.99,1878600,7583000.0,10132700,1064000.0,3534800,2348400,1737170,2205600,13273200,1782000,3120800.0,7822800,1156500,3606800.0,14843200,1634300.0,799400,2621300,582000,1108100.0,5584200.0,10550300,2788600,1206600,6406200,18461700,220200,41059000,849000,1329000,467100,511700,2589500,256800,2095500,4273200,2214700,7789600,1271100,3061366.0
2022-01-24,137.22,127.31,121.66,474.43,217.24,83.88,249.19,224.69,60.78,231.58,77.53,101.07,135.61,106.71,64.96,240.54,74.38,376.59,511.65,243.7,271.98,157.66,236.41,246.49,100.23,75.85,1462.64,49.46,173.76,621.48,236.2,221.7,248.78,315.2,574.16,454.8,229.68,49.41,53.11,119.06,2155300,13733800.0,10864500,1093300.0,4419100,3510600,1803693,1995700,17667200,1980300,3855900.0,13768700,1422200,4809200.0,12909000,1829600.0,1125300,1554800,803600,1346100.0,4706500.0,14054600,3712800,1635300,10286900,17289000,160500,59036400,1979600,1126200,784200,554800,2307300,451300,2586200,4780700,2818900,7943900,1739500,2113045.0
2022-01-25,133.69,128.21,121.11,467.99,216.24,83.01,247.41,222.31,60.63,229.94,76.37,100.67,134.51,101.56,65.21,236.1,72.72,372.56,478.19,236.23,264.14,162.17,235.47,243.79,100.19,76.45,1413.7,50.42,168.52,603.19,229.91,218.56,246.16,302.42,566.13,449.46,227.11,48.1,51.97,116.46,1705300,10296500.0,9126600,1083100.0,2769900,2697900,1511670,1507200,16752800,1557800,2710600.0,7472300,1023300,4021600.0,9239400,1764500.0,841600,1154900,787500,874800.0,2768200.0,14081200,2525100,862400,8577400,13662400,151100,43983200,932400,975500,569200,379700,1692400,396700,1864600,3428900,1956300,7352000,1785600,2417410.0
2022-01-26,132.64,129.31,117.97,457.36,213.84,82.23,243.37,219.6,60.42,229.23,75.34,102.39,132.77,98.96,63.79,236.98,74.45,374.6,466.52,232.64,264.46,162.9,233.9,245.12,100.11,76.15,1405.53,50.88,166.14,605.25,228.79,215.6,245.16,296.77,561.3,451.03,226.58,46.94,51.76,116.01,1999500,8040300.0,14753100,876900.0,2861600,3888000,2019455,1684500,13664200,1761800,3087900.0,10827900,1532100,3732400.0,11280400,2454000.0,2529700,1718000,724700,1141100.0,3512700.0,9963200,2913200,893100,6568200,13046600,102100,39644800,726500,857900,549900,438300,1569600,467900,1892900,4435900,1998900,8941000,1560900,2914591.0
2022-01-27,131.23,130.98,118.33,455.62,215.24,82.58,240.79,218.94,61.99,222.78,76.27,104.27,132.46,95.88,63.73,225.97,74.77,380.52,471.08,232.0,262.77,165.04,232.78,253.19,99.24,77.53,1396.45,51.61,163.52,608.72,222.7,212.68,242.27,293.62,552.16,454.15,228.22,47.16,52.01,116.74,1715800,8869100.0,9179500,848500.0,2744000,2665400,1855763,1098000,16567900,2338800,5524800.0,12385100,1125200,3961600.0,9323200,3196900.0,2659600,1335600,1024000,679000.0,2584300.0,9066700,2178500,1261200,5979300,20187200,135000,36957200,893200,658800,820000,604200,1730900,370000,1933400,3508100,2237000,6012400,1074100,1933928.0
2022-01-28,136.16,132.86,123.16,463.96,220.18,83.23,245.14,225.21,63.01,228.67,77.27,106.69,132.23,103.35,65.23,233.64,75.7,383.63,489.05,238.82,271.79,166.2,241.02,256.27,99.19,77.84,1430.53,52.54,169.09,624.92,214.01,217.31,245.29,297.88,570.4,458.53,243.02,47.6,52.68,116.4,2174800,8014400.0,8286500,1039800.0,2502100,2588600,1515053,1325600,10848400,2682700,2246600.0,10339500,1884600,5807600.0,11514100,1944500.0,1078200,1233100,561400,819800.0,2712800.0,9783100,3081100,907000,8459400,13915300,88400,28590400,959900,736700,1299600,371800,1903600,237500,1583900,3364400,3164300,5430400,898800,2317912.0
2022-01-31,138.41,131.87,125.23,494.96,218.26,83.37,243.61,226.0,62.99,225.75,77.76,104.0,132.4,107.62,65.06,237.03,75.3,389.91,507.3,244.9,284.18,166.68,241.3,254.79,99.54,78.4,1472.68,50.95,171.83,608.59,226.37,221.81,244.95,308.15,579.64,464.94,243.05,46.94,52.66,118.45,1703000,10300000.0,7210000,1353300.0,4504300,2568500,1676183,2518500,12036600,2622200,2535400.0,8540100,1485500,3643600.0,9252700,2497900.0,1288500,1471800,788700,1106500.0,2993400.0,8054800,3237100,1586700,9255000,13035000,129000,38644600,996200,922300,850400,376200,2021700,352000,1886100,3500500,2829000,10731000,1262300,1487217.0
2022-02-01,140.11,131.98,124.98,508.56,219.74,82.88,242.74,229.37,63.28,221.29,76.95,103.76,132.61,108.76,64.86,234.35,75.95,388.1,513.51,247.1,286.51,165.32,244.14,254.99,99.63,78.82,1496.43,51.32,173.93,613.36,229.9,223.04,245.5,307.46,592.62,460.85,245.66,46.93,52.36,119.38,1655900,7413900.0,5602000,898500.0,2498200,3340700,1157943,1049600,12055500,2318800,2675600.0,7040200,1276500,3301600.0,10463700,2018800.0,905900,1580100,685600,1028700.0,2098700.0,8154700,2449400,860100,8114900,10803300,132900,27883300,1094300,738500,1112200,434100,2323300,230300,2215600,3148600,2777100,6054500,1539000,1066874.0
2022-02-02,143.3,133.54,127.77,505.62,219.98,83.48,246.04,224.96,62.9,225.31,78.82,106.33,133.27,108.92,62.35,237.76,76.38,398.57,534.23,254.45,292.94,167.14,246.65,256.52,99.42,78.91,1526.07,52.08,184.75,622.85,234.89,226.01,251.29,306.86,602.41,472.03,253.57,47.55,52.85,117.19,1475700,11363100.0,7450500,1593900.0,2397800,3203500,1508288,1083300,12312300,2044200,2481900.0,8771800,2606600,2623200.0,18365000,1121500.0,712100,1873100,999700,1033200.0,2328900.0,7382800,2586700,1310300,10230100,13988200,87200,32039300,2117100,1033300,847200,476700,1602900,542000,2087200,3026800,3679900,5927300,1269500,2534933.0
2022-02-03,140.86,135.57,127.84,503.31,215.28,84.02,259.37,220.17,62.19,213.11,81.53,106.16,133.66,104.68,61.95,237.83,76.16,423.39,538.95,250.19,285.6,167.14,240.73,265.41,98.27,76.02,1495.52,51.62,187.56,620.69,234.7,225.67,247.63,308.87,593.23,480.88,243.75,46.69,51.85,116.76,914300,10272700.0,5613300,1890700.0,3002400,4585100,3136500,2005000,13946700,3029400,6046400.0,6612800,2320000,2790400.0,12479500,1045800.0,564000,3772300,959300,797800.0,1920200.0,6240400,3473600,1654900,7134200,19181400,81900,22635800,1770200,962400,924100,404200,1004800,267600,1758000,4370900,2519800,5413300,941700,1927336.0
2022-02-04,140.2,135.49,127.44,489.86,213.43,84.61,257.72,221.53,63.09,216.84,80.57,105.93,131.45,105.09,60.53,236.07,76.13,427.01,526.44,249.89,285.73,166.04,238.23,263.57,98.8,75.59,1491.9,51.25,182.58,622.96,236.68,223.33,247.82,311.23,592.73,475.37,241.96,45.84,51.56,118.27,1087400,6921500.0,4149700,1471300.0,3162000,3673200,1720770,1265800,13193700,2036700,3364500.0,5473000,1243100,3285200.0,12392800,1545300.0,533000,1912400,510000,762800.0,1633900.0,6392200,3569300,1239000,4526800,10716200,66000,24932200,1008300,1205800,519800,456400,792300,306100,1393200,3066400,1822400,6438200,892600,1807547.0
2022-02-07,139.45,137.3,125.81,500.22,214.79,84.77,258.12,221.3,64.25,219.89,80.79,106.83,129.64,105.21,60.4,229.49,76.28,427.51,517.76,245.92,284.89,165.49,239.49,268.17,98.09,74.64,1499.95,51.46,182.12,622.36,235.24,224.25,245.09,311.68,585.38,475.89,243.26,46.31,51.38,107.52,1444100,9597800.0,4035200,864300.0,3596400,2676200,1632313,832600,17538000,1473200,2759100.0,5450500,1248400,2379200.0,14361400,1436700.0,888400,1180900,438300,697500.0,1721500.0,6065700,3948300,1334500,5258400,23615300,84500,32358500,636800,905300,565700,493900,1262000,253300,1243000,2937200,1202900,5010200,892000,6482408.0
2022-02-08,139.89,138.25,126.4,515.49,231.59,86.27,265.04,222.39,63.96,227.03,85.67,108.22,131.91,106.38,60.35,236.47,77.86,430.14,521.61,247.37,283.39,165.93,235.91,274.95,100.23,74.0,1500.69,50.0,184.37,617.94,238.7,228.03,251.92,320.65,585.86,485.44,240.94,46.97,52.25,115.43,1515400,7559500.0,3890900,913700.0,8394800,4744300,1655785,991300,13613900,1613900,4990700.0,7793400,1009400,1936000.0,12044800,1762200.0,666900,1277500,396000,1135700.0,2047900.0,6296100,2615000,1210100,5775500,17486500,163500,67922000,514200,846200,566100,678100,1134600,192600,1143900,3534700,1135700,7479600,1247800,4657660.0
2022-02-09,143.5,137.95,128.21,545.94,227.92,87.29,265.76,226.81,65.17,227.63,85.95,102.32,134.13,111.97,60.04,240.36,76.57,433.66,531.81,255.57,292.18,165.91,239.22,276.7,102.04,73.63,1554.67,49.77,188.88,619.77,244.51,234.61,256.97,329.97,588.17,490.06,244.24,47.16,53.6,115.59,1216900,5989100.0,3434200,1246500.0,5075200,2887900,1906090,989700,17159900,1112600,2429000.0,15269800,958900,3724000.0,13164800,939700.0,1325100,1632300,364800,1119600.0,2141900.0,5387500,1759900,1553300,7087600,15183100,112600,38522200,607800,818500,499300,849700,1341500,254000,1335300,2818100,1069900,10266500,1505100,2209865.0
2022-02-10,140.73,137.48,125.53,532.36,219.87,85.63,260.68,220.04,64.56,225.56,84.15,102.84,131.11,110.57,58.54,236.99,76.29,429.31,526.2,250.43,292.49,163.9,235.65,271.48,100.87,73.66,1521.7,48.93,183.93,618.22,242.39,230.52,252.25,322.28,578.63,478.86,235.89,46.43,53.54,114.36,1063700,7333400.0,5917700,1062800.0,5035000,3295100,1400868,1316000,21184400,1358000,1775800.0,8605700,1306000,4499600.0,14978000,1214700.0,989600,921500,430200,1457800.0,2882900.0,10355300,2283100,1595400,6516700,12437600,207800,34200600,817600,769500,831700,588300,1890700,367900,1931100,2626100,1809500,7382600,2286700,2519071.0
2022-02-11,136.3,136.8,123.3,509.1,219.28,83.83,258.8,214.59,64.92,222.85,83.32,101.78,129.8,105.14,58.8,234.58,76.13,421.17,515.05,244.28,283.16,162.25,231.81,269.15,99.05,73.74,1430.41,49.11,180.19,638.41,241.97,227.14,248.51,318.52,564.68,470.41,233.89,45.94,53.2,111.89,1321900,6475200.0,4803200,1162700.0,3557700,3490000,1132215,1118600,15613400,1215500,1676100.0,5923100,1087200,4632000.0,13195400,1095600.0,1033700,1254400,328900,1398200.0,2267400.0,13125300,2054300,1175300,5859000,9342300,284400,34997800,804300,1111100,1182800,476100,1307500,286100,1726000,2493800,1524400,7927400,1805400,1900556.0
2022-02-14,134.33,137.76,120.63,505.67,217.35,83.38,257.76,214.12,64.85,220.63,82.01,100.57,127.76,101.75,57.89,232.46,75.79,416.87,505.53,239.9,281.14,160.21,231.74,268.64,98.4,73.58,1416.12,48.16,180.77,623.53,231.75,223.94,247.32,315.25,559.59,466.74,231.23,44.67,52.78,112.64,2205300,9931900.0,7433900,550900.0,3931500,2384900,1157020,872900,14939400,1472000,1690600.0,7663400,1220400,3262800.0,11343500,1078300.0,1234400,749400,404700,1347900.0,1563300.0,8967600,2572000,1371900,7079900,9881100,202200,42973100,768300,826900,706600,459000,1325900,247300,1387700,2549500,1578100,6819700,1092600,1146699.0
2022-02-15,135.02,139.45,121.81,528.24,217.03,83.52,259.92,217.37,65.78,223.74,84.08,100.54,128.56,104.38,58.1,239.34,81.84,419.31,510.87,228.64,289.31,161.86,240.78,271.84,99.94,74.87,1429.76,48.15,180.52,630.15,233.37,229.68,255.49,325.69,555.08,470.51,233.41,45.56,55.71,117.6,2368200,9530100.0,5298000,675000.0,2474500,1702200,988100,741500,24972100,1683400,1948400.0,4441300,1280100,2981200.0,10515300,1094400.0,2165300,1098600,475300,3098100.0,1413700.0,6631400,3409600,934400,5325500,11425600,127600,29150000,822900,675600,579900,528600,1513400,210300,1438600,3001000,1583900,5060800,2334600,1553961.0
2022-02-16,134.27,140.52,121.52,526.38,215.79,83.07,259.9,214.55,65.62,224.32,84.22,101.49,129.16,103.41,58.64,248.82,84.23,425.94,508.01,232.18,291.14,161.77,242.5,273.75,99.21,74.3,1462.2,48.04,181.56,630.9,235.67,230.3,256.35,324.85,548.78,472.3,235.77,45.17,55.83,117.95,3187500,8028900.0,5078100,534900.0,2369000,2879700,1102490,763800,14253300,1241900,2675300.0,5623900,1105000,2134800.0,21855900,1945500.0,2027900,1017400,409000,2573700.0,1797200.0,8482400,2459000,1040000,7499400,9981300,138200,27672600,763400,374000,645000,538500,1329000,215900,2154700,2651800,1402200,4655400,3441300,1778604.0
2022-02-17,129.4,139.65,118.47,501.76,214.84,80.8,255.13,210.6,65.42,222.46,82.81,99.89,126.61,96.81,58.06,247.65,84.0,421.9,493.35,226.36,284.08,160.78,237.94,271.3,97.81,73.47,1417.12,47.29,177.46,626.72,232.36,224.09,248.44,315.9,539.0,462.74,232.77,44.6,54.76,115.51,2577800,5486600.0,3688300,619300.0,2157000,5189300,1329630,1083600,13456500,1222800,1408300.0,4635600,2109700,4331600.0,13338200,1385000.0,996800,530600,519900,1561100.0,1573500.0,6227600,2059100,870400,5551600,8889300,161400,21231700,581700,627800,478000,625300,1374300,224200,1667300,2403100,1665300,4414800,991600,1307379.0
2022-02-18,131.19,138.75,114.75,498.65,213.96,80.36,253.1,209.79,65.57,223.97,82.06,99.72,128.83,95.31,57.84,241.03,83.47,418.96,489.45,228.27,280.78,159.06,237.29,268.78,96.74,73.48,1408.46,46.93,178.85,615.13,229.87,223.42,245.04,313.7,535.61,460.26,229.61,44.41,54.31,116.52,3614100,7585900.0,12376100,645800.0,2795800,5029000,1347875,1053400,12278900,1339800,1890500.0,4850700,2243500,4454800.0,11930700,1565500.0,1004100,836200,497300,1288500.0,1423600.0,6423200,2517900,935300,8364700,8780500,100500,26955300,621400,718900,644400,432200,1290900,215600,1473700,2992300,1271200,4599100,1804100,1234352.0
2022-02-22,129.64,140.22,115.46,494.11,214.58,82.42,253.22,209.81,65.47,223.07,81.33,99.52,128.01,97.74,57.77,241.26,83.41,417.79,488.64,226.46,284.0,156.89,236.13,266.98,99.76,73.08,1416.75,45.96,175.72,602.89,231.4,226.72,247.09,320.41,528.38,455.04,230.21,43.63,54.6,118.4,3054800,11576800.0,8372800,698400.0,2835900,3888300,1475283,1254000,15771200,1598300,1676600.0,4776700,1098900,2828400.0,10781500,1208100.0,1212000,937900,569100,1624600.0,2116800.0,6868900,2936700,1870600,9609800,9052500,140100,34814800,851500,649200,578500,623500,1678600,420100,1728000,3029800,1692000,7622900,1880500,2144769.0
2022-02-23,125.18,141.38,115.2,482.66,214.18,83.67,257.53,209.08,65.94,220.49,81.35,99.83,126.58,94.08,58.12,238.74,83.79,411.03,474.68,223.08,276.5,156.97,235.32,266.29,99.09,72.97,1380.65,45.32,173.02,608.98,231.36,222.36,250.45,320.23,527.07,452.2,230.69,43.31,54.63,118.03,3938700,9271000.0,5184200,631600.0,2994800,3153200,1590595,964600,15957700,1596100,1769200.0,4947700,1354200,2924000.0,9674400,1034100.0,1063600,946600,448200,1172700.0,1706000.0,8016900,2296300,794700,6454100,9659100,90600,25793000,618000,863000,513100,338700,1975400,322700,1520300,2840300,1817100,5040400,1463500,1475990.0
2022-02-24,127.31,139.94,116.64,509.15,212.5,82.87,255.26,203.12,65.13,219.84,80.84,98.39,126.99,102.18,57.42,240.5,83.98,418.52,509.77,228.47,288.38,153.97,240.03,264.6,99.38,70.73,1412.37,44.44,177.62,609.78,235.87,227.0,254.48,335.84,538.63,448.53,230.25,43.13,55.48,118.89,3430200,12070200.0,6252600,986100.0,3746700,5266900,1621345,1883300,18055400,3009900,2366400.0,7055300,1206400,5588000.0,14849900,1477000.0,1313500,1059500,705400,2053000.0,2733700.0,12883400,3272300,1105800,7617300,21135600,112000,44227300,693900,533500,554800,470400,1889900,381700,2174500,3933000,1475200,8433700,2101300,1470634.0
2022-02-25,132.86,144.06,120.27,512.56,220.03,84.45,261.43,207.38,66.78,228.08,83.52,101.84,129.61,102.83,57.9,250.11,87.32,429.8,522.45,233.99,293.51,161.63,247.7,273.31,101.8,73.43,1447.52,46.15,182.83,618.66,243.42,235.03,262.47,340.75,548.26,468.07,230.3,44.02,57.86,121.99,3144500,8320700.0,5837700,460400.0,3557100,3174200,1357715,1035200,15719800,1863600,2055400.0,6573400,1032900,2756800.0,13133000,1162600.0,1177300,795800,476500,1257600.0,1454800.0,11340400,2442200,1071800,6969200,13665900,99200,31199200,653500,427400,538800,380300,1433200,415600,1156900,3314400,1428100,5700000,2660000,1641614.0
2022-02-28,129.51,142.35,118.51,511.46,219.49,83.19,260.04,211.01,66.66,232.92,82.62,101.21,128.72,103.48,57.22,247.16,86.38,431.45,532.35,230.12,290.33,160.23,246.81,273.36,100.98,73.68,1408.74,45.39,179.25,618.36,244.77,237.69,260.06,334.1,542.45,468.19,230.02,43.91,53.37,122.46,3096400,11090600.0,6828400,592600.0,4738100,4376200,1180185,1395300,22480200,3367700,2718500.0,6678100,1147700,3374400.0,13490600,1602200.0,1231500,721200,757600,1275700.0,1644400.0,9373500,3188800,1560900,5780600,14126100,189200,35296100,836600,518900,767800,826800,1300600,382400,1772800,3918300,2035700,7033000,7547500,2497647.0
2022-03-01,131.07,142.27,116.1,500.97,218.26,82.37,260.15,210.34,66.62,232.25,83.15,99.64,129.36,102.1,57.09,249.25,86.31,428.15,535.14,227.83,291.55,159.68,246.37,270.17,99.7,73.45,1393.34,44.24,176.85,607.03,249.14,234.97,259.34,331.05,541.52,468.56,230.69,42.89,53.59,123.11,2634100,7489900.0,6697700,614900.0,4573500,2961700,994763,804400,12418300,1546300,2076900.0,5642900,996200,2847600.0,10694900,1206300.0,884200,691800,619600,1077800.0,1645700.0,8737800,2873200,879000,4543400,9807300,128100,29854500,574600,617300,685400,544200,1937800,235500,1609900,2917600,1253800,5292000,5353600,7107800.0
2022-03-02,132.29,144.09,118.26,496.14,221.54,83.44,261.23,207.79,66.83,235.59,84.68,101.97,132.14,105.02,58.02,257.85,85.75,433.57,539.97,232.37,299.01,161.66,250.98,272.21,102.31,73.77,1387.3,46.13,176.96,616.87,247.62,239.84,265.14,337.88,554.86,477.54,234.11,43.97,51.73,121.68,1863100,8247200.0,6419800,581400.0,3387200,2454000,957145,1108400,13004700,1462200,1855500.0,5031700,1412100,2446000.0,14342200,1676200.0,1098000,904400,467500,912900.0,1748300.0,6793300,2452000,1627000,5919300,9697500,135300,36516200,590200,339600,778300,359800,1816200,273600,1643900,3675900,1029100,6247200,4347600,2070900.0
2022-03-03,136.27,144.89,118.86,477.45,225.46,83.4,261.54,211.23,67.08,232.95,84.78,102.07,133.15,105.99,58.46,260.79,87.24,433.13,538.52,233.37,299.82,164.04,255.39,278.53,103.54,74.23,1404.71,46.25,178.64,611.15,247.91,241.71,263.14,341.4,552.71,478.73,235.69,44.52,52.54,121.12,3592100,5408400.0,5223100,655900.0,3638400,1540500,1054418,942100,15730900,1285600,1550600.0,5741900,992100,2936000.0,13023100,1682000.0,972200,736200,375400,923800.0,2098600.0,7333700,3153700,1153900,6480000,8191100,87000,30553300,493000,593100,500000,368100,924900,278700,1355200,3139400,1140600,7234300,3276600,1504100.0
2022-03-04,133.01,145.04,119.29,464.48,225.72,84.22,264.01,209.45,67.33,236.69,86.05,102.71,134.98,108.01,58.6,262.07,86.98,438.47,535.71,227.0,302.28,165.01,259.57,280.18,104.17,74.89,1388.78,47.05,176.08,620.41,252.56,242.82,263.77,348.02,545.76,490.6,238.66,45.47,51.82,119.44,3848500,5389500.0,5911400,755700.0,3764400,1979600,1367453,708800,13076200,1345600,2392000.0,5347300,951000,4670800.0,9383400,1351000.0,969200,900300,438200,1146600.0,1995700.0,6302500,3497100,1387600,5186200,12216300,107800,33217300,841700,550500,508000,441100,1114000,301900,1316900,4170100,2032800,9597600,2580500,1363800.0
2022-03-07,129.49,143.97,116.78,435.57,227.13,83.2,264.62,205.78,66.75,232.98,83.49,102.09,133.46,105.2,57.09,256.55,86.86,424.01,517.28,216.66,292.69,167.67,258.35,276.8,102.56,74.79,1339.44,46.4,171.92,618.59,245.3,236.37,250.25,345.31,533.23,479.01,235.54,44.77,50.77,115.72,2376500,7137700.0,6632000,1075900.0,3713200,3204700,1829420,1309700,15714900,1733900,3039500.0,6424200,1123400,4663600.0,18455200,1454600.0,1724000,867000,521500,1388800.0,2866200.0,11663400,3074800,1943000,6556600,14008400,129900,33171300,749300,755300,656000,657200,1766600,393000,2168400,4123300,1548000,6674400,1842100,1654900.0
2022-03-08,128.47,141.75,114.08,415.01,223.97,78.76,254.15,202.01,65.76,225.48,81.57,99.95,131.69,100.2,56.4,254.79,84.22,421.85,507.78,210.56,269.32,164.27,256.67,271.17,100.11,74.04,1317.1,45.88,164.98,614.74,236.94,222.93,242.64,335.07,522.51,465.81,238.71,45.23,49.72,114.79,2375500,8817500.0,6694000,1154600.0,2974900,3159800,1724153,1407100,19223500,1816100,2198500.0,6801100,1233500,4588800.0,13889700,1403500.0,1329500,782800,804500,2040700.0,3452100.0,11100300,3482600,1565900,7482700,10184100,107400,32913300,1174600,592200,515300,780500,1956900,646800,1785200,3849500,1460200,5710100,2031300,1719000.0
2022-03-09,132.39,143.38,116.32,442.05,224.32,78.07,254.71,202.27,66.13,227.6,82.85,101.16,132.95,103.06,55.89,261.04,85.58,426.33,529.92,219.21,278.82,164.9,259.49,274.92,99.62,74.85,1388.29,47.14,172.23,623.43,243.27,226.45,246.57,341.18,540.16,477.73,239.24,45.85,50.58,116.67,1805500,5368900.0,5004700,694300.0,2640900,3453500,1262390,1236900,12430800,1298100,3064000.0,4936900,884600,4221200.0,13682000,1197200.0,955700,725800,558500,1440100.0,2080700.0,7248200,2965900,950200,9962000,9746000,85600,24718900,860900,538900,386500,726000,1731100,447100,1481000,3115500,1378900,5408400,2484900,1201900.0
2022-03-10,133.45,143.7,114.95,430.09,219.95,77.32,247.86,198.64,66.42,225.83,84.44,101.63,133.33,101.39,54.87,263.74,85.42,428.45,524.44,216.94,275.72,165.19,262.68,278.49,100.47,74.94,1338.34,47.58,172.0,630.36,240.68,219.86,245.27,337.45,536.72,483.5,241.93,45.8,49.96,118.35,1933100,4635700.0,4377600,532600.0,3957200,2751000,2040263,1166200,12817400,2156200,2279700.0,3595000,694300,2539200.0,13243700,1454000.0,1021600,828700,525300,795300.0,1331100.0,6171400,2797200,1172400,5146900,8972200,132300,24542300,454500,480600,506100,833700,1696900,298400,1481200,2834800,1080100,4999800,3860600,1441500.0
2022-03-11,129.46,143.59,112.03,400.67,221.79,75.24,244.77,197.67,66.85,223.27,83.41,101.03,133.69,97.57,54.95,263.64,84.17,423.3,498.08,213.61,273.69,164.89,262.96,279.6,99.85,75.3,1311.22,48.61,165.56,642.58,236.16,216.65,244.68,334.11,528.3,476.48,236.48,45.2,48.08,117.84,1815700,5171400.0,8012400,957000.0,2667000,3833000,1337010,787900,14023800,1757100,2202100.0,4799000,1438100,2430000.0,13007600,1370000.0,1358300,618800,334100,572500.0,1841900.0,5188000,2469600,1018900,5149800,9424500,121800,33701900,820100,803200,406200,501200,1261200,271900,952200,2615000,1374000,5738000,3332700,2031200.0
2022-03-14,126.75,146.52,113.5,378.09,222.14,76.35,246.97,193.77,67.21,222.62,84.33,102.03,135.43,101.82,55.79,258.14,84.8,429.09,486.33,211.09,263.8,167.17,265.62,283.2,99.28,75.5,1289.32,50.53,161.99,656.41,234.68,215.39,242.78,332.74,534.35,481.46,241.68,45.65,47.01,116.72,1737100,8647200.0,5527500,2019600.0,2902700,2452700,1363455,1475800,17475600,1984000,3026800.0,5750300,1260100,4262800.0,12539100,2315600.0,1008000,1021300,368000,994400.0,2722100.0,7729500,2713800,1265400,4175500,10085400,178300,42314500,957900,1018900,345600,679800,1582900,240400,1102400,2704100,1414900,5277600,2510900,1384800.0
